策略,方向,入场时间,出场时间,入场价,出场价,初始止损,最终止损,目标价,强平价,杠杆,保证金比例,保证金U,名义仓位U,盈亏U,收益率,入场前权益,出场后权益,出场原因,持仓小时,备注
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2021-07-16 20:00,2021-07-20 20:00,31091.09,29688.77,32544.03,31044.46,26732.27,34588.84,8,15%,150.00,1200.00,52.95,5.30%,1000.00,1052.95,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-07-24 08:00,2021-07-26 09:00,33651.66,38218.74,32128.03,35050.41,38222.57,29865.85,8,15%,157.94,1263.54,170.13,16.16%,1052.95,1223.09,目标止盈,49.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-07-26 12:00,2021-07-27 04:00,38290.13,38286.30,36074.94,38290.13,44935.69,33982.49,8,15%,183.46,1467.70,-1.61,-0.13%,1223.09,1221.47,保本止损,16.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-07-28 20:00,2021-08-01 20:00,40751.07,41582.84,37898.17,39039.06,49309.79,36166.58,8,15%,183.22,1465.77,28.44,2.33%,1221.47,1249.91,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-08-08 08:00,2021-08-12 08:00,44595.76,45506.75,41776.23,43281.36,53054.36,39578.74,8,15%,187.49,1499.89,29.12,2.33%,1249.91,1279.03,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-08-21 08:00,2021-08-25 08:00,49324.53,47675.53,46908.52,47539.30,56572.56,43775.52,8,15%,191.85,1534.84,-52.82,-4.13%,1279.03,1226.21,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-09-15 20:00,2021-09-19 20:00,47557.56,47329.17,45307.21,46058.81,54308.60,42207.33,8,15%,183.93,1471.45,-8.53,-0.70%,1226.21,1217.68,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2021-09-20 20:00,2021-09-21 10:45,43724.03,43050.97,46094.73,43046.67,36611.91,48642.98,8,15%,182.65,1461.21,21.04,1.73%,1217.68,1238.72,跟踪止损,14.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-10-01 20:00,2021-10-05 20:00,47512.55,49882.51,44704.04,47512.55,55938.08,42167.39,8,15%,185.81,1486.46,72.62,5.86%,1238.72,1311.34,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-10-06 04:00,2021-10-10 04:00,51196.12,54661.63,48792.76,53217.07,58406.20,45436.56,8,15%,196.70,1573.61,104.89,8.00%,1311.34,1416.23,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-10-12 00:00,2021-10-13 04:00,57455.44,54407.17,54412.61,54412.61,66583.95,50991.71,8,15%,212.44,1699.48,-91.82,-6.48%,1416.23,1324.41,初始止损,28.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-10-14 12:00,2021-10-18 04:15,58091.21,59178.81,54905.68,59184.73,67647.78,51555.95,8,15%,198.66,1589.30,28.15,2.13%,1324.41,1352.57,跟踪止损,88.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-11-08 12:00,2021-11-11 04:45,65241.62,66098.21,62792.55,66104.82,72588.83,57901.94,8,15%,202.88,1623.08,19.68,1.45%,1352.57,1372.24,跟踪止损,64.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2021-11-19 00:00,2021-11-21 07:00,58099.29,59787.46,61449.16,59781.48,48049.67,64635.46,8,15%,205.84,1646.69,-49.52,-3.61%,1372.24,1322.72,跟踪止损,55.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2021-12-04 16:00,2021-12-08 16:00,47231.98,50501.25,52290.91,52290.91,32055.19,52545.57,8,15%,198.41,1587.27,-111.51,-8.43%,1322.72,1211.21,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2021-12-24 04:00,2021-12-28 04:00,51114.11,51200.38,48917.79,49361.89,57703.07,45363.77,8,15%,181.68,1453.46,1.00,0.08%,1211.21,1212.21,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2021-12-29 04:00,2021-12-31 16:45,47672.03,48564.41,49807.75,48559.56,41264.89,53035.14,8,15%,181.83,1454.66,-28.70,-2.37%,1212.21,1183.52,跟踪止损,60.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-01-01 04:00,2022-01-05 04:00,45711.33,46071.61,48065.91,48065.91,38647.58,50853.85,8,15%,177.53,1420.22,-12.62,-1.07%,1183.52,1170.90,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-01-07 12:00,2022-01-11 12:00,41806.12,42271.03,44122.94,42512.20,34855.65,46509.31,8,15%,175.63,1405.07,-17.04,-1.46%,1170.90,1153.86,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-01-22 08:00,2022-01-25 02:45,36451.15,36286.41,39149.26,36282.78,28356.83,40551.91,8,15%,173.08,1384.63,4.88,0.42%,1153.86,1158.73,跟踪止损,66.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-02-05 04:00,2022-02-08 20:15,40731.57,42900.80,38584.77,42905.09,47171.98,36149.27,8,15%,173.81,1390.48,72.62,6.27%,1158.73,1231.36,跟踪止损,88.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-02-18 08:00,2022-02-22 08:00,40501.55,37011.10,42623.22,39430.27,34136.55,45057.97,8,15%,184.70,1477.63,125.93,10.23%,1231.36,1357.29,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-02-22 12:00,2022-02-23 19:45,36589.04,39079.07,39075.16,39075.16,29130.68,40705.31,8,15%,203.59,1628.75,-112.53,-8.29%,1357.29,1244.76,初始止损,31.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-02-24 12:00,2022-02-25 04:00,34924.01,37511.61,37507.86,37507.86,27172.44,38852.96,8,15%,186.71,1493.71,-112.22,-9.02%,1244.76,1132.54,初始止损,16.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-03-07 12:00,2022-03-09 11:15,37861.71,40024.90,40020.90,40020.90,31384.15,42121.16,8,15%,169.88,1359.05,-79.05,-6.98%,1132.54,1053.49,初始止损,47.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-03-19 04:00,2022-03-23 04:00,42029.70,42282.07,40078.48,41041.45,47883.36,37301.36,8,15%,158.02,1264.19,6.32,0.60%,1053.49,1059.82,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-03-25 00:00,2022-03-29 00:00,43992.30,47424.06,42204.37,45714.46,49356.09,39043.17,8,15%,158.97,1271.78,97.89,9.24%,1059.82,1157.70,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-04-09 08:00,2022-04-13 08:00,42246.67,40074.31,44129.02,41487.52,36599.65,46999.43,8,15%,173.66,1389.25,70.08,6.05%,1157.70,1227.79,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-04-21 20:00,2022-04-22 04:30,42443.34,40898.20,40902.29,40902.29,47066.51,37668.47,8,15%,184.17,1473.35,-55.08,-4.49%,1227.79,1172.70,初始止损,8.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-04-25 16:00,2022-04-26 02:45,38441.66,39908.33,39904.34,39904.34,34053.60,42766.34,8,15%,175.91,1407.24,-55.13,-4.70%,1172.70,1117.58,初始止损,10.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-05-01 08:00,2022-05-02 12:45,37626.74,39152.19,39148.28,39148.28,33062.12,41859.74,8,15%,167.64,1341.09,-55.74,-4.99%,1117.58,1061.84,初始止损,28.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-05-06 00:00,2022-05-10 00:00,36896.31,32363.34,38705.34,34306.81,31469.21,41047.14,8,15%,159.28,1274.21,155.35,14.63%,1061.84,1217.19,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-05-10 04:00,2022-05-10 14:15,30940.31,32369.71,33061.88,32366.47,24575.59,34421.09,8,15%,182.58,1460.63,-68.97,-5.67%,1217.19,1148.22,跟踪止损,10.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-06-12 00:00,2022-06-13 16:30,28412.76,24442.46,29737.01,26198.16,24440.01,31609.19,8,15%,172.23,1377.86,191.26,16.66%,1148.22,1339.47,目标止盈,40.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-06-13 20:00,2022-06-16 06:15,23719.93,22749.33,25858.04,22747.05,17305.58,26388.42,8,15%,200.92,1607.37,64.20,4.79%,1339.47,1403.67,跟踪止损,58.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-06-18 16:00,2022-06-20 02:45,19259.67,20261.42,21406.31,20259.39,12819.76,21426.39,8,15%,210.55,1684.40,-89.34,-6.36%,1403.67,1314.33,跟踪止损,34.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-06-30 16:00,2022-07-01 07:45,19428.66,19880.92,20455.22,19878.93,16348.95,21614.38,8,15%,197.15,1577.20,-38.31,-2.91%,1314.33,1276.02,跟踪止损,15.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-07-13 04:00,2022-07-14 07:15,19392.26,20171.31,20404.24,20169.30,16356.33,21573.89,8,15%,191.40,1531.23,-63.08,-4.94%,1276.02,1212.95,跟踪止损,27.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-07-19 00:00,2022-07-19 03:45,22683.17,21404.59,21406.73,21406.73,26512.47,20131.31,8,15%,181.94,1455.53,-83.46,-6.88%,1212.95,1129.49,初始止损,3.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-07-20 00:00,2022-07-23 20:00,23130.51,22188.79,21458.50,22191.01,28146.54,20528.33,8,15%,169.42,1355.38,-56.51,-5.00%,1129.49,1072.98,跟踪止损,92.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-07-27 00:00,2022-07-28 02:00,20746.23,21890.12,21887.93,21887.93,17321.12,23080.18,8,15%,160.95,1287.57,-72.32,-6.74%,1072.98,1000.66,初始止损,26.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-07-31 00:00,2022-08-01 06:15,24532.45,23282.67,23285.00,23285.00,28274.82,21772.55,8,15%,150.10,1200.79,-62.34,-6.23%,1000.66,938.32,初始止损,30.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-08-20 08:00,2022-08-24 08:00,20833.12,21527.55,21945.49,21945.49,17496.00,23176.84,8,15%,140.75,1125.98,-38.68,-4.12%,938.32,899.64,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-08-27 08:00,2022-08-31 08:00,20234.48,19815.48,21165.37,20661.41,17441.80,22510.85,8,15%,134.95,1079.57,21.29,2.37%,899.64,920.93,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2022-09-09 20:00,2022-09-13 20:00,20939.29,22524.05,20004.96,21553.71,23742.28,18583.62,8,15%,138.14,1105.11,82.49,8.96%,920.93,1003.42,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2022-09-19 12:00,2022-09-19 22:30,18772.92,19294.31,19637.01,19292.38,16180.67,20884.88,8,15%,150.51,1204.10,-34.66,-3.45%,1003.42,968.75,跟踪止损,10.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
