win,ret,dd,pf,trades,liq,window,prox,rsi_low,rsi_high,mode,wick,stop_frac,tp_r,final
85.71428571428571,2.8660230368375172,7.865325969920925,1.2517746431575325,21,0,60,0.012,35,65,4,0.6,0.8,0.25,1028.660230368375
85.71428571428571,2.8660230368375172,7.865325969920925,1.2517746431575325,21,0,60,0.016,35,65,3,0.6,0.8,0.25,1028.660230368375
85.71428571428571,2.8660230368375172,7.865325969920925,1.2517746431575325,21,0,60,0.016,35,65,4,0.6,0.8,0.25,1028.660230368375
85.71428571428571,2.8660230368375172,7.865325969920925,1.2517746431575325,21,0,80,0.016,35,65,3,0.6,0.8,0.25,1028.660230368375
85.71428571428571,2.8660230368375172,7.865325969920925,1.2517746431575325,21,0,80,0.016,35,65,4,0.6,0.8,0.25,1028.660230368375
85.71428571428571,2.866023036837495,5.808398450089663,1.2478428121652125,21,0,120,0.005,42,58,3,0.5,0.8,0.25,1028.6602303683749
85.71428571428571,2.866023036837495,5.808398450089663,1.2478428121652125,21,0,120,0.005,42,58,4,0.5,0.8,0.25,1028.6602303683749
85.71428571428571,2.866023036837495,5.808398450089663,1.2478428121652125,21,0,120,0.005,45,55,3,0.5,0.8,0.25,1028.6602303683749
85.71428571428571,2.866023036837495,5.808398450089663,1.2478428121652125,21,0,120,0.005,45,55,4,0.5,0.8,0.25,1028.6602303683749
85.71428571428571,2.238483530177726,6.410057822826741,1.2226629367436985,21,0,80,0.008,38,62,3,0.6,0.7,0.25,1022.3848353017772
85.71428571428571,2.238483530177726,6.410057822826741,1.2226629367436985,21,0,80,0.008,38,62,4,0.6,0.7,0.25,1022.3848353017772
85.71428571428571,2.2344781935734748,5.780114802038191,1.2236998050549999,21,0,120,0.02,38,62,3,0.6,0.7,0.25,1022.3447819357348
85.71428571428571,2.2344781935734748,5.780114802038191,1.2236998050549999,21,0,120,0.02,38,62,4,0.6,0.7,0.25,1022.3447819357348
85.71428571428571,1.4357132136334272,8.429163540478966,1.1178678304622527,21,1,120,0.005,35,65,3,0.4,0.8,0.25,1014.3571321363343
85.71428571428571,1.4357132136334272,8.429163540478966,1.1178678304622527,21,1,120,0.005,35,65,4,0.4,0.8,0.25,1014.3571321363343
85.71428571428571,1.088062356710373,7.463162753441452,1.0747692224418757,28,1,60,0.005,35,65,3,0.4,0.7,0.25,1010.8806235671037
85.71428571428571,1.088062356710373,7.463162753441452,1.0747692224418757,28,1,60,0.005,35,65,4,0.4,0.7,0.25,1010.8806235671037
85.48387096774194,6.484472845246003,10.871308471748279,1.1873842373017478,62,1,40,0.02,35,65,1,0.0,0.8,0.25,1064.84472845246
85.48387096774194,6.484472845246003,10.871308471748279,1.1873842373017478,62,1,40,0.02,35,65,2,0.0,0.8,0.25,1064.84472845246
85.48387096774194,6.481081539416023,11.571314418086788,1.1886978429250126,62,1,80,0.03,35,65,1,0.0,0.8,0.25,1064.8108153941603
85.48387096774194,6.481081539416023,11.571314418086788,1.1886978429250126,62,1,80,0.03,35,65,2,0.0,0.8,0.25,1064.8108153941603
85.29411764705883,12.828962109782749,5.815898151733973,1.7646722810014706,34,0,120,0.03,38,62,3,0.5,0.7,0.35,1128.2896210978274
85.29411764705883,12.828962109782749,5.815898151733973,1.7646722810014706,34,0,120,0.03,38,62,4,0.5,0.7,0.35,1128.2896210978274
85.29411764705883,3.9977432563810478,7.8663040786408445,1.2175696675946326,34,0,40,0.03,35,65,3,0.5,0.8,0.25,1039.9774325638105
85.29411764705883,3.9977432563810478,7.8663040786408445,1.2175696675946326,34,0,40,0.03,35,65,4,0.5,0.8,0.25,1039.9774325638105
85.29411764705883,3.9977432563810478,7.8663040786408445,1.2175696675946321,34,0,40,0.02,35,65,3,0.5,0.8,0.25,1039.9774325638105
85.29411764705883,3.9977432563810478,7.8663040786408445,1.2175696675946321,34,0,40,0.02,35,65,4,0.5,0.8,0.25,1039.9774325638105
85.18518518518519,9.92006747188061,4.544319258759505,1.7368378439268386,27,0,80,0.008,35,65,3,0.5,0.7,0.35,1099.200674718806
85.18518518518519,9.92006747188061,4.544319258759505,1.7368378439268386,27,0,80,0.008,35,65,4,0.5,0.7,0.35,1099.200674718806
85.18518518518519,7.8869049007948,5.712690966670084,1.5339096609210456,27,1,60,0.005,35,65,3,0.4,0.7,0.35,1078.869049007948
85.18518518518519,7.8869049007948,5.712690966670084,1.5339096609210456,27,1,60,0.005,35,65,4,0.4,0.7,0.35,1078.869049007948
85.18518518518519,4.656522783181027,11.28582213121049,1.1535343297463068,54,1,80,0.016,35,65,1,0.0,0.8,0.25,1046.5652278318103
85.18518518518519,4.656522783181027,11.28582213121049,1.1535343297463068,54,1,80,0.016,35,65,2,0.0,0.8,0.25,1046.5652278318103
85.18518518518519,3.0262332554913396,5.80839845008965,1.2031046216894639,27,0,60,0.008,35,65,3,0.5,0.8,0.25,1030.2623325549134
85.18518518518519,3.0262332554913396,5.80839845008965,1.2031046216894639,27,0,60,0.008,35,65,4,0.5,0.8,0.25,1030.2623325549134
85.18518518518519,3.025139521148823,9.300867788962659,1.199005228535786,27,0,80,0.005,42,58,3,0.5,0.8,0.25,1030.2513952114882
85.18518518518519,3.025139521148823,9.300867788962659,1.199005228535786,27,0,80,0.005,42,58,4,0.5,0.8,0.25,1030.2513952114882
85.18518518518519,3.025139521148823,9.300867788962659,1.199005228535786,27,0,80,0.005,45,55,3,0.5,0.8,0.25,1030.2513952114882
85.18518518518519,3.025139521148823,9.300867788962659,1.199005228535786,27,0,80,0.005,45,55,4,0.5,0.8,0.25,1030.2513952114882
85.18518518518519,3.0226941392933693,8.588940538688304,1.2076172621396957,27,0,120,0.02,38,62,3,0.5,0.8,0.25,1030.2269413929337
85.18518518518519,3.0226941392933693,8.588940538688304,1.2076172621396957,27,0,120,0.02,38,62,4,0.5,0.8,0.25,1030.2269413929337
85.18518518518519,2.3022187759599078,8.229186638216238,1.1758087477261407,27,0,60,0.005,38,62,3,0.5,0.7,0.25,1023.0221877595991
85.18518518518519,2.3022187759599078,8.229186638216238,1.1758087477261407,27,0,60,0.005,38,62,4,0.5,0.7,0.25,1023.0221877595991
85.18518518518519,1.5912843695399692,6.240251602078053,1.0974171416830925,27,1,120,0.005,42,58,3,0.4,0.8,0.25,1015.9128436953996
85.18518518518519,1.5912843695399692,6.240251602078053,1.0974171416830925,27,1,120,0.005,42,58,4,0.4,0.8,0.25,1015.9128436953996
85.18518518518519,1.5912843695399692,6.240251602078053,1.0974171416830925,27,1,120,0.005,45,55,3,0.4,0.8,0.25,1015.9128436953996
85.18518518518519,1.5912843695399692,6.240251602078053,1.0974171416830925,27,1,120,0.005,45,55,4,0.4,0.8,0.25,1015.9128436953996
85.18518518518519,1.5912843695399248,9.721726746163723,1.1019743435887124,27,1,120,0.012,35,65,3,0.4,0.8,0.25,1015.9128436953993
85.18518518518519,1.5912843695399248,9.721726746163723,1.1019743435887124,27,1,120,0.012,35,65,4,0.4,0.8,0.25,1015.9128436953993
85.18518518518519,0.4073332302571453,7.463162753441452,1.0279910326032635,27,1,80,0.005,35,65,3,0.4,0.7,0.25,1004.0733323025715
85.18518518518519,0.4073332302571453,7.463162753441452,1.0279910326032635,27,1,80,0.005,35,65,4,0.4,0.7,0.25,1004.0733323025715
85.0,18.699866409536693,3.7121651799999884,2.593136908498981,20,0,80,0.012,30,70,1,0.0,0.8,0.5,1186.9986640953668
85.0,18.699866409536693,3.7121651799999884,2.593136908498981,20,0,80,0.012,30,70,2,0.0,0.8,0.5,1186.9986640953668
85.0,8.441661058018335,7.600996131336416,1.7191009812275684,20,0,60,0.008,38,62,3,0.6,0.8,0.35,1084.4166105801833
85.0,8.441661058018335,7.600996131336416,1.7191009812275684,20,0,60,0.008,38,62,4,0.6,0.8,0.35,1084.4166105801833
85.0,8.440050794395027,7.278189942779559,1.7245034255646199,20,0,40,0.005,38,62,3,0.6,0.8,0.35,1084.4005079439503
85.0,8.440050794395027,7.278189942779559,1.7245034255646199,20,0,40,0.005,38,62,4,0.6,0.8,0.35,1084.4005079439503
85.0,8.433564369289215,5.134734426107072,1.7208959112693138,20,0,60,0.005,35,65,3,0.5,0.8,0.35,1084.335643692892
85.0,8.433564369289215,5.134734426107072,1.7208959112693138,20,0,60,0.005,35,65,4,0.5,0.8,0.35,1084.335643692892
85.0,8.433564369289215,5.134734426107072,1.7208959112693138,20,0,80,0.005,35,65,3,0.5,0.8,0.35,1084.335643692892
85.0,8.433564369289215,5.134734426107072,1.7208959112693138,20,0,80,0.005,35,65,4,0.5,0.8,0.35,1084.335643692892
85.0,8.428688403164774,3.7121651799999884,1.7395497593470997,20,0,80,0.012,30,70,1,0.0,0.8,0.35,1084.2868840316478
85.0,8.428688403164774,3.7121651799999884,1.7395497593470997,20,0,80,0.012,30,70,2,0.0,0.8,0.35,1084.2868840316478
85.0,7.088952849108288,6.410057822826727,1.6878580619842822,20,0,80,0.008,38,62,3,0.6,0.7,0.35,1070.889528491083
85.0,7.088952849108288,6.410057822826727,1.6878580619842822,20,0,80,0.008,38,62,4,0.6,0.7,0.35,1070.889528491083
85.0,2.0637987561681337,8.583859363323542,1.1808792723798598,20,0,60,0.008,38,62,3,0.6,0.8,0.25,1020.6379875616813
85.0,2.0637987561681337,8.583859363323542,1.1808792723798598,20,0,60,0.008,38,62,4,0.6,0.8,0.25,1020.6379875616813
85.0,2.062715239103574,7.862160887508924,1.1817457419198978,20,0,40,0.005,38,62,3,0.6,0.8,0.25,1020.6271523910357
85.0,2.062715239103574,7.862160887508924,1.1817457419198978,20,0,40,0.005,38,62,4,0.6,0.8,0.25,1020.6271523910357
85.0,2.0524530650571915,4.321882103810799,1.183600353332047,20,0,80,0.012,30,70,1,0.0,0.8,0.25,1020.5245306505719
85.0,2.0524530650571915,4.321882103810799,1.183600353332047,20,0,80,0.012,30,70,2,0.0,0.8,0.25,1020.5245306505719
85.0,1.5509505509034405,5.138499187771103,1.1570890936070901,20,0,120,0.005,38,62,3,0.5,0.7,0.25,1015.5095055090344
85.0,1.5509505509034405,5.138499187771103,1.1570890936070901,20,0,120,0.005,38,62,4,0.5,0.7,0.25,1015.5095055090344
85.0,1.5500074434780409,6.354513173125021,1.1534904119847185,20,0,60,0.008,35,65,3,0.6,0.7,0.25,1015.5000744347805
85.0,1.5500074434780409,6.354513173125021,1.1534904119847185,20,0,60,0.008,35,65,4,0.6,0.7,0.25,1015.5000744347805
85.0,1.546972149372161,6.4137243406412425,1.1555644555035312,20,0,120,0.012,38,62,3,0.6,0.7,0.25,1015.4697214937215
85.0,1.546972149372161,6.4137243406412425,1.1555644555035312,20,0,120,0.012,38,62,4,0.6,0.7,0.25,1015.4697214937215
85.0,1.546972149372161,6.4137243406412425,1.1555644555035312,20,0,120,0.016,38,62,3,0.6,0.7,0.25,1015.4697214937215
85.0,1.546972149372161,6.4137243406412425,1.1555644555035312,20,0,120,0.016,38,62,4,0.6,0.7,0.25,1015.4697214937215
85.0,0.9883541765387971,5.7381460920678835,1.061041233275517,40,1,80,0.005,25,75,0,0.0,0.55,0.25,1009.883541765388
85.0,-0.8143989171657373,1.9954437143608925,0.7810983725571428,20,0,40,0.02,30,70,3,0.4,0.25,0.25,991.8560108283426
85.0,-0.8143989171657373,1.9954437143608925,0.7810983725571428,20,0,40,0.02,30,70,4,0.4,0.25,0.25,991.8560108283426
85.0,-0.8143989171657373,1.9954437143608925,0.7810983725571428,20,0,40,0.03,30,70,3,0.4,0.25,0.25,991.8560108283426
85.0,-0.8143989171657373,1.9954437143608925,0.7810983725571428,20,0,40,0.03,30,70,4,0.4,0.25,0.25,991.8560108283426
84.90566037735849,3.8378701483030575,11.285822131210512,1.1265418099104716,53,1,60,0.012,35,65,1,0.0,0.8,0.25,1038.3787014830307
84.90566037735849,3.8378701483030575,11.285822131210512,1.1265418099104716,53,1,60,0.012,35,65,2,0.0,0.8,0.25,1038.3787014830307
84.84848484848484,4.988347069587995,14.161772827491042,1.1314865978271367,66,1,40,0.016,42,58,3,0.4,0.8,0.25,1049.8834706958799
84.84848484848484,4.988347069587995,14.161772827491042,1.1314865978271367,66,1,40,0.016,42,58,4,0.4,0.8,0.25,1049.8834706958799
84.84848484848484,3.186692995934881,9.30086778896267,1.1672683937794825,33,0,40,0.005,42,58,3,0.5,0.8,0.25,1031.866929959349
84.84848484848484,3.186692995934881,9.30086778896267,1.1672683937794825,33,0,40,0.005,42,58,4,0.5,0.8,0.25,1031.866929959349
84.84848484848484,3.1831483676876937,8.587970101613553,1.1740445231135397,33,0,40,0.016,35,65,3,0.5,0.8,0.25,1031.831483676877
84.84848484848484,3.1831483676876937,8.587970101613553,1.1740445231135397,33,0,40,0.016,35,65,4,0.5,0.8,0.25,1031.831483676877
84.84848484848484,3.1796038612040833,8.588940538688307,1.1702496604725823,33,0,120,0.02,42,58,3,0.5,0.8,0.25,1031.7960386120408
84.84848484848484,3.1796038612040833,8.588940538688307,1.1702496604725823,33,0,120,0.02,42,58,4,0.5,0.8,0.25,1031.7960386120408
84.84848484848484,1.7484290469400143,9.00901133559508,1.0904937370493888,33,1,60,0.008,35,65,3,0.4,0.8,0.25,1017.4842904694001
84.84848484848484,1.7484290469400143,9.00901133559508,1.0904937370493888,33,1,60,0.008,35,65,4,0.4,0.8,0.25,1017.4842904694001
84.84848484848484,1.7449338253640478,9.009011335595096,1.0893849852119484,33,1,120,0.016,38,62,3,0.4,0.8,0.25,1017.4493382536405
84.84848484848484,1.7449338253640478,9.009011335595096,1.0893849852119484,33,1,120,0.016,38,62,4,0.4,0.8,0.25,1017.4493382536405
84.78260869565217,4.319465027237768,11.977377504938044,1.1654622968194128,46,0,40,0.016,42,58,3,0.5,0.8,0.25,1043.1946502723777
84.78260869565217,4.319465027237768,11.977377504938044,1.1654622968194128,46,0,40,0.016,42,58,4,0.5,0.8,0.25,1043.1946502723777
84.61538461538461,8.841973604790333,7.654365716116611,1.6601876982445325,26,0,60,0.005,38,62,3,0.5,0.7,0.35,1088.4197360479034
84.61538461538461,8.841973604790333,7.654365716116611,1.6601876982445325,26,0,60,0.005,38,62,4,0.5,0.7,0.35,1088.4197360479034
84.61538461538461,6.825955917029858,5.712690966670084,1.4620879616230902,26,1,80,0.005,35,65,3,0.4,0.7,0.35,1068.2595591702986
84.61538461538461,6.825955917029858,5.712690966670084,1.4620879616230902,26,1,80,0.005,35,65,4,0.4,0.7,0.35,1068.2595591702986
84.61538461538461,4.161569700304768,15.372307393925006,1.1105841789390867,65,1,120,0.03,45,55,3,0.4,0.8,0.25,1041.6156970030477
84.61538461538461,4.161569700304768,15.372307393925006,1.1105841789390867,65,1,120,0.03,45,55,4,0.4,0.8,0.25,1041.6156970030477
84.61538461538461,3.024527515789499,11.284880324740167,1.1006097812340851,52,1,60,0.008,35,65,1,0.0,0.8,0.25,1030.245275157895
84.61538461538461,3.024527515789499,11.284880324740167,1.1006097812340851,52,1,60,0.008,35,65,2,0.0,0.8,0.25,1030.245275157895
84.61538461538461,2.2157366281250646,9.304946285309763,1.1527764147521407,26,0,120,0.016,38,62,3,0.5,0.8,0.25,1022.1573662812507
84.61538461538461,2.2157366281250646,9.304946285309763,1.1527764147521407,26,0,120,0.016,38,62,4,0.5,0.8,0.25,1022.1573662812507
84.61538461538461,2.2146514980764698,8.588940538688304,1.1521159136305144,26,0,120,0.02,35,65,3,0.5,0.8,0.25,1022.1465149807648
84.61538461538461,2.2146514980764698,8.588940538688304,1.1521159136305144,26,0,120,0.02,35,65,4,0.5,0.8,0.25,1022.1465149807648
84.61538461538461,2.21356637954766,9.30494628530977,1.1450259479331348,26,0,120,0.03,42,58,3,0.6,0.8,0.25,1022.1356637954766
84.61538461538461,2.21356637954766,9.30494628530977,1.1450259479331348,26,0,120,0.03,42,58,4,0.6,0.8,0.25,1022.1356637954766
84.61538461538461,2.21356637954766,9.30494628530977,1.1450259479331348,26,0,120,0.03,45,55,3,0.6,0.8,0.25,1022.1356637954766
84.61538461538461,2.21356637954766,9.30494628530977,1.1450259479331348,26,0,120,0.03,45,55,4,0.6,0.8,0.25,1022.1356637954766
84.61538461538461,1.6142571901384573,8.229186638216238,1.1232726177327923,26,0,80,0.005,38,62,3,0.5,0.7,0.25,1016.1425719013846
84.61538461538461,1.6142571901384573,8.229186638216238,1.1232726177327923,26,0,80,0.005,38,62,4,0.5,0.7,0.25,1016.1425719013846
84.61538461538461,0.794468770487633,10.42981048415935,1.0510925103515962,26,1,120,0.008,38,62,3,0.4,0.8,0.25,1007.9446877048764
84.61538461538461,0.794468770487633,10.42981048415935,1.0510925103515962,26,1,120,0.008,38,62,4,0.4,0.8,0.25,1007.9446877048764
84.61538461538461,0.476810376346104,5.7381460920678835,1.0295030942474972,39,1,120,0.008,25,75,0,0.0,0.55,0.25,1004.768103763461
84.48275862068965,3.191815732577208,10.567197135914624,1.092582874109519,58,1,80,0.02,42,58,3,0.4,0.8,0.25,1031.918157325772
84.48275862068965,3.191815732577208,10.567197135914624,1.092582874109519,58,1,80,0.02,42,58,4,0.4,0.8,0.25,1031.918157325772
84.48275862068965,3.1838891799444546,12.95117979503525,1.0934698784403802,58,1,60,0.02,35,65,1,0.0,0.8,0.25,1031.8388917994446
84.48275862068965,3.1838891799444546,12.95117979503525,1.0934698784403802,58,1,60,0.02,35,65,2,0.0,0.8,0.25,1031.8388917994446
84.375,2.3784509123692343,9.30086778896266,1.1298636965951143,32,0,40,0.008,38,62,3,0.5,0.8,0.25,1023.7845091236923
84.375,2.3784509123692343,9.30086778896266,1.1298636965951143,32,0,40,0.008,38,62,4,0.5,0.8,0.25,1023.7845091236923
84.375,2.3749340485327064,8.587970101613553,1.1298539107064143,32,0,40,0.012,35,65,3,0.5,0.8,0.25,1023.749340485327
84.375,2.3749340485327064,8.587970101613553,1.1298539107064143,32,0,40,0.012,35,65,4,0.5,0.8,0.25,1023.749340485327
84.375,2.3738472284321244,7.8663040786408445,1.129593449780611,32,0,60,0.03,35,65,3,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.129593449780611,32,0,60,0.03,35,65,4,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,60,0.02,35,65,3,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,60,0.02,35,65,4,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,80,0.02,35,65,3,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,80,0.02,35,65,4,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,80,0.03,35,65,3,0.5,0.8,0.25,1023.7384722843213
84.375,2.3738472284321244,7.8663040786408445,1.1295934497806106,32,0,80,0.03,35,65,4,0.5,0.8,0.25,1023.7384722843213
84.375,2.373847228432102,9.300867788962663,1.1263471296303067,32,0,80,0.008,42,58,3,0.5,0.8,0.25,1023.738472284321
84.375,2.373847228432102,9.300867788962663,1.1263471296303067,32,0,80,0.008,42,58,4,0.5,0.8,0.25,1023.738472284321
84.375,2.373847228432102,9.300867788962663,1.1263471296303067,32,0,80,0.008,45,55,3,0.5,0.8,0.25,1023.738472284321
84.375,2.373847228432102,9.300867788962663,1.1263471296303067,32,0,80,0.008,45,55,4,0.5,0.8,0.25,1023.738472284321
84.375,2.3714173055060295,9.304946285309757,1.1275728721580454,32,0,120,0.016,42,58,3,0.5,0.8,0.25,1023.7141730550603
84.375,2.3714173055060295,9.304946285309757,1.1275728721580454,32,0,120,0.016,42,58,4,0.5,0.8,0.25,1023.7141730550603
84.375,1.671525169628807,6.985987672865355,1.103371203735551,32,0,120,0.03,35,65,3,0.5,0.7,0.25,1016.715251696288
84.375,1.671525169628807,6.985987672865355,1.103371203735551,32,0,120,0.03,35,65,4,0.5,0.7,0.25,1016.715251696288
84.375,1.4555721231944707,12.066860217539556,1.0439751243239153,64,1,120,0.03,35,65,1,0.0,0.7,0.25,1014.5557212319446
84.375,1.4555721231944707,12.066860217539556,1.0439751243239153,64,1,120,0.03,35,65,2,0.0,0.7,0.25,1014.5557212319446
84.375,0.9538488342752949,9.718625436283663,1.0485964831656638,32,1,60,0.005,38,62,3,0.4,0.8,0.25,1009.538488342753
84.375,0.9538488342752949,9.718625436283663,1.0485964831656638,32,1,60,0.005,38,62,4,0.4,0.8,0.25,1009.538488342753
84.375,-0.20776889754537953,9.264534263077845,0.9881978590889966,32,1,80,0.008,35,65,3,0.4,0.7,0.25,997.9223110245462
84.375,-0.20776889754537953,9.264534263077845,0.9881978590889966,32,1,80,0.008,35,65,4,0.4,0.7,0.25,997.9223110245462
84.21052631578947,13.3131159298139,7.605151066345922,1.555454101577677,38,1,60,0.005,35,65,1,0.0,0.8,0.35,1133.131159298139
84.21052631578947,13.3131159298139,7.605151066345922,1.555454101577677,38,1,60,0.005,35,65,2,0.0,0.8,0.35,1133.131159298139
84.21052631578947,2.5343794133322772,11.282469668647229,1.116398125845306,38,0,40,0.03,38,62,3,0.5,0.8,0.25,1025.3437941333227
84.21052631578947,2.5343794133322772,11.282469668647229,1.116398125845306,38,0,40,0.03,38,62,4,0.5,0.8,0.25,1025.3437941333227
84.21052631578947,2.5308571931018653,11.283411500709246,1.113205839407464,38,0,120,0.03,42,58,3,0.5,0.8,0.25,1025.3085719310186
84.21052631578947,2.5308571931018653,11.283411500709246,1.113205839407464,38,0,120,0.03,42,58,4,0.5,0.8,0.25,1025.3085719310186
84.21052631578947,-0.03141370242329966,5.7381460920678835,0.9980526303190848,38,1,120,0.005,25,75,0,0.0,0.55,0.25,999.685862975767
84.12698412698413,-1.9531613583223972,6.831156280640187,0.8824908166436103,63,0,80,0.016,38,62,3,0.4,0.35,0.25,980.4683864167761
84.12698412698413,-1.9531613583223972,6.831156280640187,0.8824908166436103,63,0,80,0.016,38,62,4,0.4,0.35,0.25,980.4683864167761
84.0909090909091,1.2570470495335995,13.222619852202982,1.0459428026464344,44,1,120,0.005,45,55,1,0.0,0.8,0.25,1012.570470495336
84.0909090909091,1.2570470495335995,13.222619852202982,1.0459428026464344,44,1,120,0.005,45,55,2,0.0,0.8,0.25,1012.570470495336
84.0909090909091,1.2559720970065635,10.863325406670674,1.0480090138249185,44,1,120,0.016,35,65,1,0.0,0.8,0.25,1012.5597209700655
84.0909090909091,1.2559720970065635,10.863325406670674,1.0480090138249185,44,1,120,0.016,35,65,2,0.0,0.8,0.25,1012.5597209700655
84.0,7.776047470584735,5.709976193522323,1.477343918176454,25,1,60,0.005,35,65,3,0.4,0.8,0.35,1077.7604747058474
84.0,7.776047470584735,5.709976193522323,1.477343918176454,25,1,60,0.005,35,65,4,0.4,0.8,0.35,1077.7604747058474
84.0,7.773033715718269,7.654365716116611,1.5803750911874481,25,0,80,0.005,38,62,3,0.5,0.7,0.35,1077.7303371571827
84.0,7.773033715718269,7.654365716116611,1.5803750911874481,25,0,80,0.005,38,62,4,0.5,0.7,0.35,1077.7303371571827
84.0,1.4182352234767492,12.934628794365471,1.047239087949614,50,1,120,0.02,45,55,3,0.4,0.8,0.25,1014.1823522347676
84.0,1.4182352234767492,12.934628794365471,1.047239087949614,50,1,120,0.02,45,55,4,0.4,0.8,0.25,1014.1823522347676
84.0,1.4164304318099452,7.278189942779559,1.0919268699190483,25,0,40,0.008,42,58,3,0.6,0.8,0.25,1014.1643043180995
84.0,1.4164304318099452,7.278189942779559,1.0919268699190483,25,0,40,0.008,42,58,4,0.6,0.8,0.25,1014.1643043180995
84.0,1.415099864344227,9.304946285309763,1.0975720133189706,25,0,120,0.012,38,62,3,0.5,0.8,0.25,1014.1509986434422
84.0,1.415099864344227,9.304946285309763,1.0975720133189706,25,0,120,0.012,38,62,4,0.5,0.8,0.25,1014.1509986434422
84.0,1.414023233916506,9.304946285309763,1.097497778983234,25,0,120,0.016,35,65,3,0.5,0.8,0.25,1014.140232339165
84.0,1.414023233916506,9.304946285309763,1.097497778983234,25,0,120,0.016,35,65,4,0.5,0.8,0.25,1014.140232339165
84.0,1.4129466149183756,5.808398450089655,1.0936778286070117,25,0,120,0.008,42,58,3,0.5,0.8,0.25,1014.1294661491838
84.0,1.4129466149183756,5.808398450089655,1.0936778286070117,25,0,120,0.008,42,58,4,0.5,0.8,0.25,1014.1294661491838
84.0,1.4129466149183756,5.808398450089655,1.0936778286070117,25,0,120,0.008,45,55,3,0.5,0.8,0.25,1014.1294661491838
84.0,1.4129466149183756,5.808398450089655,1.0936778286070117,25,0,120,0.008,45,55,4,0.5,0.8,0.25,1014.1294661491838
84.0,1.40971682650044,5.808398450089629,1.094588296750025,25,0,40,0.016,30,70,1,0.0,0.8,0.25,1014.0971682650045
84.0,1.40971682650044,5.808398450089629,1.094588296750025,25,0,40,0.016,30,70,2,0.0,0.8,0.25,1014.0971682650045
84.0,0.9279052160083179,8.849051218838367,1.0704778896346394,25,0,80,0.012,38,62,3,0.6,0.7,0.25,1009.2790521600832
84.0,0.9279052160083179,8.849051218838367,1.0704778896346394,25,0,80,0.012,38,62,4,0.6,0.7,0.25,1009.2790521600832
84.0,0.9269678948278681,6.410057822826742,1.068654958560595,25,0,80,0.008,42,58,3,0.6,0.7,0.25,1009.2696789482787
84.0,0.9269678948278681,6.410057822826742,1.068654958560595,25,0,80,0.008,42,58,4,0.6,0.7,0.25,1009.2696789482787
84.0,0.9269678948278681,6.410057822826742,1.068654958560595,25,0,80,0.008,45,55,3,0.6,0.7,0.25,1009.2696789482787
84.0,0.9269678948278681,6.410057822826742,1.068654958560595,25,0,80,0.008,45,55,4,0.6,0.7,0.25,1009.2696789482787
84.0,0.9230139386959602,5.780114802038197,1.0685779495807792,25,0,120,0.02,42,58,3,0.6,0.7,0.25,1009.2301393869596
84.0,0.9230139386959602,5.780114802038197,1.0685779495807792,25,0,120,0.02,42,58,4,0.6,0.7,0.25,1009.2301393869596
84.0,0.9230139386959602,5.780114802038197,1.0685779495807792,25,0,120,0.02,45,55,3,0.6,0.7,0.25,1009.2301393869596
84.0,0.9230139386959602,5.780114802038197,1.0685779495807792,25,0,120,0.02,45,55,4,0.6,0.7,0.25,1009.2301393869596
84.0,0.003902871917382811,10.42981048415935,1.0002509947920508,25,1,120,0.008,35,65,3,0.4,0.8,0.25,1000.0390287191739
84.0,0.003902871917382811,10.42981048415935,1.0002509947920508,25,1,120,0.008,35,65,4,0.4,0.8,0.25,1000.0390287191739
84.0,-0.9376437975263219,7.463162753441463,0.9354716907596924,25,1,120,0.005,38,62,3,0.4,0.7,0.25,990.6235620247368
84.0,-0.9376437975263219,7.463162753441463,0.9354716907596924,25,1,120,0.005,38,62,4,0.4,0.7,0.25,990.6235620247368
83.92857142857143,1.580504040246944,11.551684164861015,1.0463120550067055,56,1,80,0.016,42,58,3,0.4,0.8,0.25,1015.8050404024694
83.92857142857143,1.580504040246944,11.551684164861015,1.0463120550067055,56,1,80,0.016,42,58,4,0.4,0.8,0.25,1015.8050404024694
83.92857142857143,1.5716229550074123,13.221075574891245,1.0464092734295694,56,1,80,0.02,35,65,1,0.0,0.8,0.25,1015.7162295500742
83.92857142857143,1.5716229550074123,13.221075574891245,1.0464092734295694,56,1,80,0.02,35,65,2,0.0,0.8,0.25,1015.7162295500742
83.9080459770115,-0.5874565996923486,11.561080895253292,0.9859124917958318,87,2,60,0.005,30,70,0,0.0,0.62,0.25,994.1254340030765
83.87096774193549,9.880312485530762,8.574700838410005,1.4928247935014962,31,1,120,0.03,35,65,3,0.4,0.8,0.35,1098.8031248553077
83.87096774193549,9.880312485530762,8.574700838410005,1.4928247935014962,31,1,120,0.03,35,65,4,0.4,0.8,0.35,1098.8031248553077
